"X","Age","Gender","Education","Country","Ethnicity","Escore","Oscore","Ascore","SS","Alcohol","Amphet","Amyl","Benzos","Choc","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","Nscore","Cscore","Coke","Alcohol.Legalh","Legalh.Caff","Choc.Legalh","Country.Alcohol","Country.Caff","Cannabis"
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,0.44585,-0.76096,-1.18084,6,6,0,6,5,0,2,0,6,2,6,2,6,1.8399,-1.38502,3,36,30,30,-3.42054,-2.85045,-2.85045,4
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.5383,-0.84732,-1.6209,0.07987,6,4,0,3,5,2,2,5,6,3,5,4,3,0.31287,-2.57309,2,36,36,30,-3.42054,-3.42054,-2.85045,6
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.94779,1.06238,-1.92595,-0.52593,6,3,0,3,4,0,0,0,4,0,2,3,3,0.13606,0.7583,0,24,20,16,-3.42054,-2.85045,-2.28036,6
-0.95197,0.48246,-0.61113,0.96082,-0.31685,-2.72827,-1.11902,-0.45321,-0.84637,5,0,0,0,4,0,0,0,0,0,0,0,3,2.127,-2.42317,0,0,0,0,4.8041,1.92164,3.84328,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,1.06238,-1.07533,0.7654,6,4,0,0,4,0,0,0,4,0,5,0,4,-0.67825,-2.42317,0,24,24,16,-3.42054,-3.42054,-2.28036,5
-0.95197,0.48246,1.16365,-0.57009,-0.31685,0.80523,0.58331,0.59042,1.92173,5,3,0,0,6,3,0,0,2,4,4,4,4,-0.34799,1.30612,0,10,10,12,-2.85045,-2.85045,-3.42054,6
-0.07854,-0.48246,-0.61113,0.96082,-0.31685,-1.37639,-0.17779,-1.07533,0.40148,3,2,1,3,4,2,2,0,2,1,1,1,6,0.22393,-1.38502,2,6,6,8,2.88246,2.88246,3.84328,2
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.47617,1.88511,-0.01729,0.7654,6,3,3,0,4,4,0,4,3,0,0,0,6,0.52135,-0.52745,3,18,18,12,5.76492,5.76492,3.84328,3
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.80523,0.88309,-0.15487,1.2247,6,0,3,2,4,4,3,3,3,4,2,4,6,0.52135,-0.27607,3,18,18,12,-3.42054,-3.42054,-2.28036,6
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,0.58331,0.59042,-0.84637,4,4,0,4,5,0,0,0,0,0,4,2,5,-2.05048,0.7583,0,0,0,0,-2.28036,-3.42054,-2.85045,4
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.80615,0.7233,2.23427,1.2247,5,0,0,3,4,0,0,0,3,0,0,0,3,0.22393,1.13407,0,15,18,12,-2.85045,-3.42054,-2.28036,3
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.15487,-1.97495,-0.15487,0.40148,6,1,0,2,3,1,0,0,0,1,0,1,6,0.62967,-1.0145,1,0,0,0,5.76492,5.76492,2.88246,2
0.49788,-0.48246,0.45468,0.96082,-0.31685,-2.11437,-2.09015,-1.34289,0.7654,6,0,0,3,6,0,0,0,0,0,0,0,0,0.22393,-1.38502,0,0,0,0,5.76492,5.76492,5.76492,2
-0.95197,-0.48246,-0.05921,0.96082,-0.31685,0.63779,-0.01928,0.28783,-0.52593,5,0,0,0,5,0,0,0,0,0,0,0,4,-1.1943,-0.52745,0,0,0,0,4.8041,5.76492,4.8041,5
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.47617,1.43533,1.61108,0.7654,5,3,0,3,4,5,0,3,2,3,0,3,5,1.02119,-0.65253,3,10,12,8,-2.85045,-3.42054,-2.28036,5
-0.07854,-0.48246,1.98437,-0.28519,-0.31685,-0.15487,0.7233,-1.92595,1.2247,5,2,2,3,3,5,0,0,0,0,2,0,1,-1.55078,0.25953,4,0,0,0,-1.42595,-1.71114,-0.85557,5
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.57545,0.44585,-0.30172,-0.21575,5,0,0,2,4,2,0,0,2,2,0,3,3,0.41667,-0.40581,2,10,8,8,-2.85045,-2.28036,-2.28036,6
-0.07854,-0.48246,-1.7379,0.96082,-0.31685,1.2861,1.65653,-0.60633,0.40148,6,2,2,4,5,4,0,4,3,6,0,3,6,-0.79151,0.58489,2,18,15,15,5.76492,4.8041,4.8041,4
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.7233,0.59042,-1.18084,4,2,2,3,4,2,0,0,2,0,2,2,2,0.22393,1.46191,2,8,10,8,-2.28036,-2.85045,-2.28036,5
0.49788,0.48246,-1.22751,-0.57009,-0.31685,-1.23177,-1.11902,-1.772,0.40148,4,5,0,3,5,0,0,0,6,1,2,1,3,0.31287,-1.38502,2,24,30,30,-2.28036,-2.85045,-2.85045,4
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.09207,-1.27553,-0.45321,0.40148,5,4,0,4,3,0,0,0,4,0,0,3,0,0.73545,-0.40581,0,20,24,12,-2.85045,-3.42054,-1.71027,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.7233,0.94156,0.40148,5,0,0,0,5,3,0,0,5,5,3,0,3,-0.58016,-0.27607,0,25,30,25,-2.85045,-3.42054,-2.85045,5
-0.95197,0.48246,-1.22751,-0.57009,0.1144,0.63779,-1.42424,0.13136,0.07987,2,0,0,0,6,0,0,0,0,0,0,0,0,-0.24649,0.7583,0,0,0,0,-1.14018,-2.28036,-3.42054,2
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.88309,-1.47955,0.07987,5,2,0,2,5,4,0,0,0,3,0,3,5,-1.69163,0.41594,2,0,0,0,-2.85045,-2.28036,-2.85045,6
-0.07854,-0.48246,1.16365,-0.28519,0.1144,0.63779,1.65653,0.59042,1.2247,5,4,3,3,6,2,0,0,3,3,0,4,6,-0.67825,0.58489,2,15,18,18,-1.42595,-1.71114,-1.71114,6
0.49788,0.48246,-1.43719,0.24923,-0.31685,-0.69509,0.58331,0.28783,-1.54858,5,0,0,0,4,0,0,0,0,0,0,0,6,1.23461,1.63088,0,0,0,0,1.24615,1.49538,0.99692,2
0.49788,-0.48246,0.45468,0.24923,-0.31685,-0.69509,-2.39883,-0.30172,-1.18084,3,0,0,0,4,0,0,0,0,0,0,1,0,-0.58016,-0.27607,0,0,0,0,0.74769,1.49538,0.99692,2
-0.95197,-0.48246,-1.22751,0.96082,-0.31685,0.96248,-0.01928,-0.01729,0.07987,6,0,0,0,4,6,0,0,0,0,0,0,6,-1.69163,-0.89891,0,0,0,0,5.76492,4.8041,3.84328,6
-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.00332,0.29338,-0.60633,0.07987,5,0,0,0,6,0,0,0,2,0,0,0,0,0.41667,0.12331,0,10,12,12,4.8041,5.76492,5.76492,2
0.49788,-0.48246,-1.22751,0.96082,-0.31685,-0.69509,-0.45174,-0.45321,0.7654,6,0,1,0,6,0,0,0,0,0,0,0,3,0.31287,-0.14277,0,0,0,0,5.76492,4.8041,5.76492,2
-0.95197,-0.48246,-1.43719,0.96082,-0.31685,-0.57545,0.7233,1.2861,-0.21575,3,0,0,0,4,0,0,0,4,0,0,4,0,-0.92104,-0.27607,0,12,20,16,2.88246,4.8041,3.84328,6
0.49788,0.48246,-0.05921,0.24923,-0.31685,0.00332,-0.97631,0.13136,-1.18084,4,0,0,0,6,0,0,0,0,0,0,0,3,0.41667,-0.14277,0,0,0,0,0.99692,1.49538,1.49538,2
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.92173,1.88511,-0.91699,1.92173,3,1,1,2,6,1,0,0,0,1,0,1,3,1.8399,0.25953,0,0,0,0,-1.71027,-3.42054,-3.42054,3
1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.96248,-0.31776,-0.45321,-1.54858,4,0,0,0,6,0,0,0,0,0,0,0,0,-1.55078,0.25953,0,0,0,0,3.84328,5.76492,5.76492,2
0.49788,0.48246,-0.05921,0.96082,-0.31685,-1.37639,-1.42424,0.13136,-1.18084,4,0,0,0,5,0,0,0,0,0,0,0,0,0.52135,-1.13788,0,0,0,0,3.84328,4.8041,4.8041,2
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.58487,0.29338,1.11406,-0.21575,5,0,0,0,6,0,0,0,0,0,0,0,0,-1.1943,1.30612,0,0,0,0,4.8041,5.76492,5.76492,2
-0.95197,-0.48246,1.16365,0.96082,-0.31685,0.47617,-0.31776,0.28783,-0.21575,5,0,0,0,6,0,0,0,2,0,0,2,3,-0.24649,-0.52745,0,10,12,12,4.8041,5.76492,5.76492,2
-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.15487,0.44585,0.28783,-0.21575,5,2,2,0,4,3,0,2,3,0,0,2,2,-0.05188,0.41594,0,15,18,12,4.8041,5.76492,3.84328,2
-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.15487,0.29338,0.59042,-0.84637,6,6,0,3,6,0,0,0,0,0,4,0,0,-0.46725,0.93949,0,0,0,0,-3.42054,-3.42054,-3.42054,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,1.45421,0.14143,1.11406,0.7654,6,2,5,0,5,0,0,0,0,0,0,2,6,-1.05308,-0.27607,2,0,0,0,5.76492,5.76492,4.8041,5
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.45421,-0.17779,2.46262,0.40148,5,0,0,0,5,0,0,0,0,0,0,0,0,0.62967,-0.52745,0,0,0,0,4.8041,5.76492,4.8041,2
1.09449,0.48246,-1.7379,0.96082,-0.31685,0.63779,-1.11902,1.11406,-0.52593,4,3,0,5,5,3,0,0,3,3,3,3,3,-0.46725,0.12331,3,12,18,15,3.84328,5.76492,4.8041,3
-0.95197,-0.48246,0.45468,-0.09765,-0.31685,-0.80615,-0.58331,-1.21213,0.7654,3,4,6,0,4,4,0,0,4,4,0,3,0,-1.69163,-1.25773,4,12,24,16,-0.29295,-0.5859,-0.3906,3
-0.95197,0.48246,1.16365,0.96082,-0.31685,1.2861,0.29338,0.43852,0.40148,5,2,2,0,6,0,0,0,0,0,0,2,5,-1.32828,0.58489,2,0,0,0,4.8041,4.8041,5.76492,5
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.47617,-0.17779,0.28783,0.7654,6,4,0,0,5,0,0,0,0,0,0,0,6,-0.58016,-1.78169,0,0,0,0,-1.71114,-1.71114,-1.42595,5
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.15487,-0.58331,-0.30172,-0.52593,5,0,0,2,5,4,0,2,2,4,0,2,3,0.31287,1.30612,3,10,12,10,-2.85045,-3.42054,-2.85045,6
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.32197,1.88511,-0.91699,0.7654,5,0,0,0,5,4,0,0,0,0,0,0,0,-1.05308,-1.78169,0,0,0,0,-2.85045,-2.85045,-2.85045,4
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-1.09207,0.7233,-1.21213,0.07987,6,3,2,3,5,4,0,3,3,4,0,4,6,-1.1943,-2.04506,3,18,18,15,-1.71114,-1.71114,-1.42595,5
-0.07854,0.48246,-0.61113,-0.28519,-0.31685,-0.30033,0.44585,-1.21213,0.7654,5,3,2,2,5,4,2,2,0,3,3,2,6,1.98437,-1.0145,3,0,0,0,-1.42595,-0.85557,-1.42595,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.74091,1.43533,1.2861,0.40148,6,5,3,5,5,5,0,5,3,3,0,0,6,-0.92104,-0.27607,5,18,18,15,5.76492,5.76492,4.8041,5
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-1.50796,-1.82919,0.13136,-0.52593,5,3,1,6,5,1,1,2,0,1,3,2,1,2.46262,-1.64101,3,0,0,0,-2.85045,-3.42054,-2.85045,2
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.15487,-0.31776,2.23427,-1.18084,5,0,0,6,4,4,0,0,3,4,0,5,0,0.22393,1.46191,0,15,18,12,-2.85045,-3.42054,-2.28036,3
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-1.23177,-0.71727,-1.07533,-0.52593,5,0,4,3,6,4,0,3,3,3,3,4,6,-0.92104,0.58489,4,15,18,18,-2.85045,-3.42054,-3.42054,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,-0.17779,-0.91699,-0.21575,6,4,0,6,6,4,0,0,4,3,3,3,6,1.60383,-0.65253,0,24,24,24,-3.42054,-3.42054,-3.42054,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,-0.01928,-1.772,0.7654,4,5,0,3,5,3,0,0,3,3,0,3,3,1.02119,-1.0145,0,12,12,15,-2.28036,-2.28036,-2.85045,6
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.94779,-1.11902,-0.01729,-0.52593,6,6,2,3,6,3,0,4,6,0,0,2,6,0.73545,-1.25773,3,36,36,36,5.76492,5.76492,5.76492,3
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-1.37639,-0.45174,-0.15487,-0.21575,4,4,2,5,5,4,3,0,4,0,2,3,6,1.37297,-2.30408,3,16,24,20,-2.28036,-3.42054,-2.85045,5
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.94779,0.7233,0.28783,1.2247,4,3,0,5,5,3,2,0,6,5,3,3,5,1.37297,-0.78155,2,24,36,30,-2.28036,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.03972,-0.71727,1.11406,0.40148,5,5,0,3,5,3,0,0,2,3,6,2,6,1.02119,-1.25773,3,10,12,10,-2.85045,-3.42054,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.23177,0.88309,1.61108,0.40148,5,0,0,0,6,0,0,3,3,3,3,4,5,-1.55078,-1.78169,0,15,9,18,-1.42595,-0.85557,-1.71114,5
-0.07854,0.48246,-0.05921,-0.57009,-0.31685,0.80523,0.7233,-2.07848,1.92173,4,0,0,6,0,2,5,0,0,2,4,2,6,2.28554,-1.78169,4,0,0,0,-2.28036,-3.42054,0,3
-0.07854,-0.48246,1.16365,-0.46841,-0.31685,-0.69509,0.14143,-1.21213,-0.21575,6,2,3,6,6,2,2,2,6,2,3,3,3,0.62967,-0.27607,3,36,36,36,-2.81046,-2.81046,-2.81046,6
0.49788,-0.48246,-0.05921,-0.09765,-0.31685,0.16767,1.65653,1.11406,0.7654,3,3,0,2,5,3,0,0,3,3,0,3,6,-1.32828,0.25953,0,9,9,15,-0.29295,-0.29295,-0.48825,5
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.63779,-0.31776,-1.34289,1.2247,3,3,0,4,5,3,3,3,3,3,4,3,6,1.37297,-1.64101,3,9,18,15,-1.71027,-3.42054,-2.85045,6
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.92173,-0.01928,0.59042,-0.84637,5,0,0,0,5,0,0,0,0,0,0,0,0,0.31287,-1.25773,0,0,0,0,-1.42595,-1.71114,-1.42595,2
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,0.44585,-3.15735,1.2247,6,3,0,3,6,4,2,2,3,2,2,3,6,0.52135,-0.52745,3,18,18,18,-3.42054,-3.42054,-3.42054,6
-0.07854,0.48246,0.45468,-0.09765,-0.31685,-1.6334,0.7233,-1.07533,1.2247,4,2,0,3,4,2,0,0,0,0,0,0,6,1.60383,-1.5184,0,0,0,0,-0.3906,-0.5859,-0.3906,6
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,-1.23177,0.14143,-0.15487,0.07987,4,1,0,6,0,0,2,1,3,1,6,4,6,0.41667,0.58489,3,12,18,0,-2.28036,-3.42054,0,4
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.92173,1.24033,1.45039,1.2247,6,3,0,4,4,0,0,0,4,0,0,0,6,1.98437,-1.13788,0,24,24,16,-3.42054,-3.42054,-2.28036,4
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.09207,-0.71727,-0.30172,-0.84637,1,1,1,3,6,1,0,0,0,1,0,1,6,0.22393,-0.65253,1,0,0,0,0.96082,5.76492,5.76492,2
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.80615,-0.71727,-1.21213,0.07987,5,4,2,0,3,4,0,0,3,0,0,0,6,1.60383,-2.18109,3,15,18,9,1.0564,1.26768,0.63384,4
0.49788,-0.48246,-0.05921,-0.57009,-0.31685,-0.94779,0.14143,-1.47955,-0.52593,3,3,1,4,3,2,0,2,5,3,3,2,6,1.8399,-1.25773,1,15,30,15,-1.71027,-3.42054,-1.71027,3
0.49788,0.48246,0.45468,-0.57009,-0.31685,-1.7625,-0.58331,-0.30172,-0.84637,1,3,0,2,6,0,1,0,1,0,0,0,6,1.72012,-1.25773,1,1,6,6,-0.57009,-3.42054,-3.42054,6
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.16767,0.29338,0.76096,0.7654,6,2,2,0,4,4,0,5,3,3,0,0,6,0.41667,-0.52745,3,18,18,12,5.76492,5.76492,3.84328,6
-0.95197,-0.48246,-0.61113,0.96082,-0.31685,1.93886,1.88511,0.43852,0.7654,4,5,0,0,5,6,0,3,6,0,0,0,6,0.62967,-0.40581,3,24,30,30,3.84328,4.8041,4.8041,6
1.09449,-0.48246,-0.05921,0.21128,-0.31685,0.00332,-0.31776,-1.21213,0.40148,3,2,2,3,5,0,0,0,3,1,0,1,6,-0.46725,0.93949,1,9,18,15,0.63384,1.26768,1.0564,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,1.65653,0.13136,1.92173,5,3,0,3,4,2,3,0,3,2,3,2,3,0.04257,0.25953,4,15,12,12,-2.85045,-2.28036,-2.28036,5
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-1.09207,0.44585,-0.60633,-0.21575,5,0,0,5,5,0,0,0,5,0,5,3,1,0.82562,1.13407,0,25,20,25,-2.85045,-2.28036,-2.85045,5
0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.57545,0.88309,0.76096,1.92173,6,0,0,0,6,2,0,2,3,0,0,4,3,-0.34799,-1.78169,3,18,18,18,-3.42054,-3.42054,-3.42054,3
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.94779,1.06238,-0.30172,0.07987,5,1,0,0,6,4,0,0,2,4,0,4,1,0.52135,0.58489,0,10,12,12,-2.85045,-3.42054,-3.42054,6
1.09449,-0.48246,-0.05921,-0.57009,-0.31685,-0.15487,-0.17779,-1.92595,0.40148,5,6,2,3,6,0,0,2,0,2,3,2,1,0.41667,-1.0145,1,0,0,0,-2.85045,-3.42054,-3.42054,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,-0.97631,0.59042,0.40148,5,3,0,3,5,3,4,3,2,0,3,2,3,-0.24649,0.93949,3,10,12,10,-2.85045,-3.42054,-2.85045,6
-0.07854,-0.48246,1.16365,-0.57009,-0.31685,-0.80615,-0.01928,-0.91699,1.92173,6,6,0,0,6,0,0,0,1,1,0,0,5,0.31287,1.13407,0,6,6,6,-3.42054,-3.42054,-3.42054,4
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.32197,0.14143,1.61108,0.40148,5,0,0,3,5,1,0,0,0,1,0,1,0,-0.46725,0.12331,1,0,0,0,-2.85045,-3.42054,-2.85045,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.6334,0.29338,-0.60633,0.40148,2,0,0,0,6,2,0,2,2,2,0,2,0,-0.14882,-0.27607,0,4,6,12,-1.14018,-1.71027,-3.42054,6
-0.07854,-0.48246,-0.61113,-0.28519,-0.31685,-0.43999,-0.58331,-0.45321,0.40148,5,3,2,3,6,0,0,0,0,3,2,3,3,1.72012,-1.0145,4,0,0,0,-1.42595,-1.71114,-1.71114,4
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.11406,0.88309,-0.30172,-0.21575,5,3,0,3,5,4,0,4,3,3,0,3,0,-0.46725,1.81175,0,15,18,15,-2.85045,-3.42054,-2.85045,6
-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.30033,0.88309,0.43852,0.07987,5,0,2,0,6,0,0,0,2,0,0,0,2,1.23461,-0.00665,0,10,12,12,4.8041,5.76492,5.76492,3
1.82213,0.48246,1.98437,-0.57009,-0.31685,0.47617,0.44585,-0.45321,0.07987,6,1,2,2,6,2,1,1,5,2,0,3,6,-0.34799,-0.00665,2,30,30,30,-3.42054,-3.42054,-3.42054,6
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,0.32197,0.7233,1.81866,-0.52593,5,0,0,0,5,3,0,0,2,3,0,0,2,-2.21844,0.93949,2,10,12,10,-2.85045,-3.42054,-2.85045,5
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,-1.50796,0.44585,0.43852,1.2247,6,6,2,5,4,3,0,3,0,0,0,3,6,1.60383,-1.13788,3,0,0,0,1.49538,0.99692,0.99692,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.43999,-0.01928,-0.45321,0.40148,5,3,0,5,6,5,0,0,5,2,0,5,5,0.91093,-1.64101,0,25,30,30,-2.85045,-3.42054,-3.42054,2
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.58331,-0.76096,0.7654,4,3,0,0,5,3,0,0,3,0,0,3,5,0.52135,-0.52745,3,12,18,15,-2.28036,-3.42054,-2.85045,6
-0.07854,-0.48246,0.45468,0.24923,-0.31685,-0.30033,-0.17779,-1.92595,-1.54858,0,6,0,0,6,0,0,0,0,0,6,0,0,-0.92104,-0.27607,0,0,0,0,0,0.74769,1.49538,2
-0.07854,-0.48246,-1.7379,-0.57009,-0.31685,-2.44904,-0.71727,-0.01729,-0.84637,5,0,0,3,3,2,0,0,0,0,5,3,6,-0.34799,0.25953,2,0,0,0,-2.85045,-3.42054,-1.71027,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.72827,-1.27553,0.28783,1.2247,3,0,0,0,5,0,0,0,6,0,0,3,6,2.127,-1.92173,0,18,36,30,-1.71027,-3.42054,-2.85045,4
-0.95197,0.48246,-1.22751,0.96082,-0.31685,-0.57545,-0.01928,-2.07848,0.40148,5,0,0,0,6,0,0,0,2,0,0,0,6,-1.05308,-1.38502,0,10,10,12,4.8041,4.8041,5.76492,4
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.09207,0.29338,-0.45321,0.7654,5,0,0,0,4,0,0,0,3,5,0,0,3,-0.24649,-1.0145,0,15,9,12,-1.42595,-0.85557,-1.14076,3
-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.16767,0.58331,-0.15487,0.40148,4,6,0,0,4,4,0,0,2,0,0,0,4,0.91093,-2.04506,3,8,10,8,0.99692,1.24615,0.99692,3
-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.57545,0.88309,-0.01729,0.7654,6,6,0,5,6,2,2,0,5,4,5,3,6,1.23461,-0.89891,2,30,30,30,-3.42054,-3.42054,-3.42054,6
-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.2861,-0.17779,-0.76096,-0.52593,5,5,0,5,6,3,0,3,0,2,4,4,2,0.31287,-1.0145,4,0,0,0,-2.85045,-2.85045,-3.42054,5
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.96248,0.29338,-1.6209,0.40148,4,3,0,6,5,3,2,0,3,0,6,2,6,1.02119,-0.89891,3,12,12,15,-2.28036,-2.28036,-2.85045,5
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,-0.30033,0.14143,-1.47955,1.2247,6,3,0,3,5,6,0,0,6,4,0,3,6,1.02119,-0.65253,4,36,30,30,-3.42054,-2.85045,-2.85045,6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,0.29338,-0.45321,1.2247,5,3,0,5,6,3,0,3,3,3,5,3,6,-0.24649,-0.00665,3,15,18,18,-2.85045,-3.42054,-3.42054,6
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.30033,-0.01928,-0.01729,-0.21575,5,2,0,0,5,3,0,0,5,0,4,3,0,0.91093,-0.40581,0,25,25,25,-2.85045,-2.85045,-2.85045,3
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.45421,0.58331,0.13136,1.92173,6,5,0,4,3,3,0,0,3,0,0,3,6,0.62967,0.93949,4,18,18,9,-3.42054,-3.42054,-1.71027,5
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.63779,1.24033,-0.15487,-0.21575,5,3,0,3,4,2,0,2,2,2,2,2,3,0.52135,-1.38502,2,10,12,8,-2.85045,-3.42054,-2.28036,6
0.49788,-0.48246,-1.7379,-0.57009,-0.31685,-0.57545,0.14143,0.59042,-0.21575,2,2,0,2,6,3,1,0,2,1,0,1,6,1.13281,-1.5184,2,4,6,12,-1.14018,-1.71027,-3.42054,3
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,0.16767,1.06238,-0.45321,0.07987,6,3,0,2,5,3,0,3,3,3,2,3,3,0.13606,-0.14277,3,18,12,15,-3.42054,-2.28036,-2.85045,6
0.49788,0.48246,0.45468,0.96082,-0.31685,-1.37639,-0.45174,-0.15487,-0.52593,6,0,0,0,5,0,0,0,0,0,0,0,0,1.02119,-0.89891,0,0,0,0,5.76492,4.8041,4.8041,2
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.80523,-1.27553,-1.07533,0.40148,3,2,1,1,4,2,0,0,0,1,0,0,2,-1.32828,-0.14277,2,0,0,0,2.88246,5.76492,3.84328,2
1.09449,0.48246,0.45468,0.96082,-0.31685,1.74091,-0.01928,0.13136,-0.84637,4,0,0,0,5,0,0,0,0,0,0,0,1,-1.32828,2.04506,0,0,0,0,3.84328,4.8041,4.8041,2
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.15487,1.43533,-0.01729,0.7654,5,0,0,3,6,0,0,0,0,1,0,1,6,-0.46725,0.93949,0,0,0,0,4.8041,5.76492,5.76492,2
-0.07854,0.48246,0.45468,0.96082,0.1144,-0.80615,-0.31776,-0.45321,-0.21575,3,0,0,3,5,0,0,0,0,0,0,0,0,0.04257,-0.65253,0,0,0,0,2.88246,2.88246,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.69509,0.29338,1.45039,-0.52593,6,0,0,1,6,0,0,0,0,0,0,0,0,1.37297,0.12331,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,0.48246,1.98437,0.96082,-0.31685,0.80523,-0.58331,-0.60633,-0.84637,3,0,0,0,5,0,0,0,0,0,0,0,0,-0.92104,-0.00665,0,0,0,0,2.88246,5.76492,4.8041,2
1.09449,0.48246,1.16365,0.96082,-0.31685,-0.80615,-0.45174,-1.21213,0.40148,3,0,0,1,5,0,0,0,0,0,0,0,0,-0.34799,-0.14277,0,0,0,0,2.88246,5.76492,4.8041,2
1.09449,0.48246,0.45468,0.96082,-0.31685,0.32197,-0.31776,0.28783,0.40148,5,1,1,1,4,3,0,0,0,1,0,1,1,-0.67825,-0.78155,1,0,0,0,4.8041,5.76492,3.84328,6
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.15487,-0.71727,0.28783,-0.21575,6,0,0,0,6,0,0,0,0,0,0,1,1,0.04257,0.58489,0,0,0,0,5.76492,5.76492,5.76492,2
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.80615,-1.11902,0.59042,0.40148,6,0,0,0,6,0,0,0,0,0,0,0,0,-0.34799,-0.00665,0,0,0,0,5.76492,5.76492,5.76492,2
